name,year,selling_price,km_driven,owner,mileage,engine,max_power,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,car_age,model,km_per_year,usage_intensity,specific_power,age_km_interaction,mileage_power_interaction,brand_Ford,brand_Honda,brand_Hyundai,brand_Maruti,brand_Nissan,brand_Other,brand_Renault,brand_Tata,brand_Toyota,brand_Volkswagen
Maruti Alto LX BSIII,2006,85000,60000,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,Alto,3157.8947368421054,1,0.05816582914572864,1140000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 LX,2016,290000,15000,1,22.74,796.0,47.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Alto,1666.6666666666667,1,0.059422110552763814,135000,1075.6019999999999,0,0,0,1,0,0,0,0,0,0
Honda WR-V i-DTEC VX,2019,1000000,72000,1,25.5,1498.0,98.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,6,WR-V,12000.0,2,0.06582109479305741,432000,2514.2999999999997,0,1,0,0,0,0,0,0,0,0
Tata Indica V2 LSi,2008,85000,25000,2,16.84,1193.0,64.4,5.0,0.0,0.0,1.0,1.0,0.0,1.0,17,Indica,1470.5882352941176,1,0.0539815590947192,425000,1084.496,0,0,0,0,0,0,0,1,0,0
Maruti Alto LXI,2003,65000,114000,1,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,22,Alto,5181.818181818182,2,0.05816582914572864,2508000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Honda City 1.5 EXI,2005,75000,120000,1,13.0,1493.0,100.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,20,City,6000.0,2,0.06697923643670463,2400000,1300.0,0,1,0,0,0,0,0,0,0,0
Tata Indica Vista Terra 1.4 TDI,2009,170000,55768,1,17.0,1405.0,71.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,16,Indica,3485.5,1,0.050533807829181494,892288,1207.0,0,0,0,0,0,0,0,1,0,0
Hyundai Grand i10 1.2 Kappa Magna AT,2017,525000,40000,1,18.9,1197.0,81.86,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8,Grand,5000.0,1,0.0683876357560568,320000,1547.1539999999998,0,0,1,0,0,0,0,0,0,0
Maruti Wagon R LXI,2020,265000,70000,2,21.79,998.0,67.05,5.0,0.0,0.0,1.0,1.0,0.0,1.0,5,Wagon,14000.0,2,0.06718436873747495,350000,1461.0194999999999,0,0,0,1,0,0,0,0,0,0
Tata Tigor 1.2 Revotron XZ,2018,459999,50000,1,20.3,1199.0,84.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Tigor,7142.857142857143,2,0.07005838198498748,350000,1705.2,0,0,0,0,0,0,0,1,0,0
Maruti Alto K10 VXI,2017,250000,20000,1,23.95,998.0,67.05,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Alto,2500.0,1,0.06718436873747495,160000,1605.8474999999999,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire VDI,2013,395000,70000,2,23.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Swift,5833.333333333333,2,0.05929487179487179,840000,1731.6,0,0,0,1,0,0,0,0,0,0
Hyundai Grand i10 Asta Option,2014,375000,60000,1,18.9,1197.0,82.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,11,Grand,5454.545454545455,2,0.06850459482038429,660000,1549.8,0,0,1,0,0,0,0,0,0,0
Tata Indica Vista Aqua 1.4 TDI,2009,120000,120000,1,17.0,1405.0,71.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,16,Indica,7500.0,2,0.050533807829181494,1920000,1207.0,0,0,0,0,0,0,0,1,0,0
Maruti Ritz VDi,2011,290000,110000,2,21.1,1248.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Ritz,7857.142857142857,2,0.059214743589743594,1540000,1559.2900000000002,0,0,0,1,0,0,0,0,0,0
Tata Tiago 1.2 Revotron XZ,2017,409999,60000,1,23.84,1199.0,84.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Tiago,7500.0,2,0.07005838198498748,480000,2002.56,0,0,0,0,0,0,0,1,0,0
Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2009,200000,30000,1,16.5,995.0,63.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,Spark,1875.0,1,0.06331658291457286,480000,1039.5,0,0,0,0,0,0,0,0,0,0
Skoda Rapid 1.5 TDI Ambition BSIV,2018,900000,35000,1,21.13,1498.0,108.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Rapid,5000.0,1,0.07249666221628838,245000,2294.718,0,0,0,0,0,1,0,0,0,0
Renault Duster 110PS Diesel RxZ,2012,450000,100000,1,19.01,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Duster,7692.307692307692,2,0.0742299794661191,1300000,2061.6345,0,0,0,0,0,0,1,0,0,0
Volkswagen CrossPolo 1.5 TDI,2014,300000,84000,2,20.14,1498.0,88.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,CrossPolo,7636.363636363636,2,0.059078771695594126,924000,1782.39,0,0,0,0,0,0,0,0,0,1
Ford Fiesta 1.5 TDCi Ambiente,2014,425000,60000,1,25.01,1498.0,89.75,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Fiesta,5454.545454545455,2,0.059913217623497994,660000,2244.6475,1,0,0,0,0,0,0,0,0,0
Hyundai i10 Magna 1.2 iTech SE,2011,200000,60000,2,20.36,1197.0,78.9,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,i10,4285.714285714285,1,0.06591478696741855,840000,1606.404,0,0,1,0,0,0,0,0,0,0
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2011,180000,87000,1,18.0,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Indica,6214.285714285715,2,0.06009615384615385,1218000,1350.0,0,0,0,0,0,0,0,1,0,0
Tata Zest Revotron 1.2T XM,2016,350000,70000,2,17.57,1193.0,88.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Zest,7777.777777777777,2,0.07435037720033529,630000,1558.459,0,0,0,0,0,0,0,1,0,0
Maruti Swift Dzire VDI,2014,465000,90000,1,23.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Swift,8181.818181818182,2,0.05929487179487179,990000,1731.6,0,0,0,1,0,0,0,0,0,0
Tata Manza Aura (ABS) Quadrajet BS IV,2010,200000,188000,2,21.12,1248.0,88.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15,Manza,12533.333333333334,2,0.07115384615384615,2820000,1875.4560000000001,0,0,0,0,0,0,0,1,0,0
Honda City i VTEC V,2015,650000,80000,1,17.4,1497.0,117.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,City,8000.0,2,0.0783567134268537,800000,2041.0199999999998,0,1,0,0,0,0,0,0,0,0
Hyundai i10 Magna,2010,150000,123278,2,20.36,1197.0,78.9,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,i10,8218.533333333333,2,0.06591478696741855,1849170,1606.404,0,0,1,0,0,0,0,0,0,0
Honda City i DTEC V,2014,560000,100000,2,26.0,1498.0,98.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,City,9090.90909090909,2,0.06582109479305741,1100000,2563.6,0,1,0,0,0,0,0,0,0,0
Hyundai i20 Active 1.4 SX with AVN,2015,625000,90000,1,21.19,1396.0,88.73,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,i20,9000.0,2,0.06356017191977077,900000,1880.1887000000002,0,0,1,0,0,0,0,0,0,0
Ford Figo Diesel Titanium,2012,220000,110000,1,20.0,1399.0,68.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Figo,8461.538461538461,2,0.04860614724803431,1430000,1360.0,1,0,0,0,0,0,0,0,0,0
Ford Figo Diesel Celebration Edition,2013,250000,110000,1,20.0,1399.0,68.1,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Figo,9166.666666666666,2,0.04867762687634024,1320000,1362.0,1,0,0,0,0,0,0,0,0,0
Tata Zest Quadrajet 1.3 XT,2018,575000,70000,1,20.65,1248.0,88.7,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Zest,10000.0,2,0.07107371794871795,490000,1831.655,0,0,0,0,0,0,0,1,0,0
Maruti Alto 800 VXI,2016,262000,50000,1,22.74,796.0,47.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Alto,5555.555555555556,2,0.059422110552763814,450000,1075.6019999999999,0,0,0,1,0,0,0,0,0,0
Hyundai EON Era Plus,2018,299000,33000,1,21.1,814.0,55.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,EON,4714.285714285715,1,0.06781326781326781,231000,1164.72,0,0,1,0,0,0,0,0,0,0
Maruti Alto 800 LXI,2015,250000,26500,1,22.74,796.0,47.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Alto,2650.0,1,0.059422110552763814,265000,1075.6019999999999,0,0,0,1,0,0,0,0,0,0
Hyundai Santro Xing GLS,2011,140000,60000,4,17.92,1086.0,62.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Santro,4285.714285714285,1,0.057182320441988954,840000,1112.832,0,0,1,0,0,0,0,0,0,0
Maruti Swift Dzire VDI,2013,360000,70000,3,23.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Swift,5833.333333333333,2,0.05929487179487179,840000,1731.6,0,0,0,1,0,0,0,0,0,0
Datsun GO A,2015,210000,80000,1,20.63,1198.0,67.06,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,GO,8000.0,2,0.05597662771285476,800000,1383.4478,0,0,0,0,0,1,0,0,0,0
Hyundai i20 1.4 Sportz,2017,600000,60000,1,22.54,1396.0,88.73,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,i20,7500.0,2,0.06356017191977077,480000,1999.9742,0,0,1,0,0,0,0,0,0,0
Skoda Fabia 1.2L Diesel Ambiente,2011,210000,100000,1,19.5,1199.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Fabia,7142.857142857143,2,0.06255212677231026,1400000,1462.5,0,0,0,0,0,1,0,0,0,0
Volkswagen Vento Diesel Comfortline,2011,300000,80000,2,20.54,1598.0,103.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Vento,5714.285714285715,2,0.06483103879849812,1120000,2127.944,0,0,0,0,0,0,0,0,0,1
Hyundai Grand i10 Asta,2016,450000,35000,1,18.9,1197.0,82.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Grand,3888.8888888888887,1,0.06850459482038429,315000,1549.8,0,0,1,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,550000,10000,1,18.9,1197.0,81.86,5.0,0.0,0.0,1.0,1.0,0.0,1.0,6,Grand,1666.6666666666667,1,0.0683876357560568,60000,1547.1539999999998,0,0,1,0,0,0,0,0,0,0
Tata Indica Vista Aura 1.3 Quadrajet (ABS),2011,100000,80000,1,18.0,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Indica,5714.285714285715,2,0.06009615384615385,1120000,1350.0,0,0,0,0,0,0,0,1,0,0
Hyundai EON Era Plus,2012,185000,50000,2,21.1,814.0,55.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,EON,3846.153846153846,1,0.06781326781326781,650000,1164.72,0,0,1,0,0,0,0,0,0,0
Maruti Wagon R LX BSIII,2006,80000,90000,2,17.3,1061.0,64.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,Wagon,4736.8421052631575,1,0.060320452403393024,1710000,1107.2,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 VXI,2017,295000,80000,1,24.7,796.0,47.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Alto,10000.0,2,0.059422110552763814,640000,1168.31,0,0,0,1,0,0,0,0,0,0
Renault KWID Climber 1.0 MT,2017,360000,25000,1,23.01,999.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,KWID,3125.0,1,0.06706706706706707,200000,1541.67,0,0,0,0,0,0,1,0,0,0
Maruti Alto K10 2010-2014 VXI,2014,210000,70000,1,20.92,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,11,Alto,6363.636363636364,2,0.06723446893787574,770000,1403.732,0,0,0,1,0,0,0,0,0,0
Hyundai Elite i20 Petrol CVT Magna Executive,2019,585000,80000,1,17.4,1197.0,81.86,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6,Elite,13333.333333333334,2,0.0683876357560568,480000,1424.3639999999998,0,0,1,0,0,0,0,0,0,0
Volkswagen Polo Select 1.5 TDI Highline,2016,560000,50000,1,20.14,1498.0,88.7,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,Polo,5555.555555555556,2,0.05921228304405875,450000,1786.4180000000001,0,0,0,0,0,0,0,0,0,1
Honda City i DTEC S,2015,600000,70000,1,26.0,1498.0,98.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,City,7000.0,2,0.06582109479305741,700000,2563.6,0,1,0,0,0,0,0,0,0,0
Datsun GO T BSIV,2017,330000,60000,1,20.63,1198.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,GO,7500.0,2,0.055926544240400666,480000,1382.21,0,0,0,0,0,1,0,0,0,0
Toyota Etios Diesel TRD Sportivo,2012,300000,90000,1,23.59,1364.0,67.1,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Etios,6923.076923076923,2,0.04919354838709677,1170000,1582.889,0,0,0,0,0,0,0,0,1,0
Tata Nexon 1.2 Revotron XM,2018,650000,28000,1,17.0,1198.0,108.5,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Nexon,4000.0,1,0.09056761268781302,196000,1844.5,0,0,0,0,0,0,0,1,0,0
Hyundai Elite i20 Sportz Plus CVT BSIV,2019,695000,20000,1,17.4,1197.0,81.86,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6,Elite,3333.3333333333335,1,0.0683876357560568,120000,1424.3639999999998,0,0,1,0,0,0,0,0,0,0
Hyundai Grand i10 CRDi Magna,2014,300000,60000,1,24.0,1120.0,70.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Grand,5454.545454545455,2,0.0625,660000,1680.0,0,0,1,0,0,0,0,0,0,0
Maruti Alto 800 LXI,2015,270000,22000,1,22.74,796.0,47.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Alto,2200.0,1,0.059422110552763814,220000,1075.6019999999999,0,0,0,1,0,0,0,0,0,0
Chevrolet Sail Hatchback LT ABS,2013,200000,80000,1,22.1,1248.0,76.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Sail,6666.666666666667,2,0.06161858974358975,960000,1699.4900000000002,0,0,0,0,0,0,0,0,0,0
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,860000,60000,1,21.5,1497.0,108.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Nexon,8571.42857142857,2,0.07247828991315965,420000,2332.75,0,0,0,0,0,0,0,1,0,0
Tata Tiago 1.2 Revotron XE,2018,400000,20000,1,23.84,1199.0,84.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Tiago,2857.1428571428573,1,0.07005838198498748,140000,2002.56,0,0,0,0,0,0,0,1,0,0
Maruti Ritz VDi,2013,240000,142000,2,23.2,1248.0,73.94,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Ritz,11833.333333333334,2,0.05924679487179487,1704000,1715.408,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire ZDI,2015,570000,72000,1,26.59,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Swift,7200.0,2,0.05929487179487179,720000,1967.66,0,0,0,1,0,0,0,0,0,0
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,850000,90000,1,23.0,1498.0,98.96,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,EcoSport,12857.142857142857,2,0.06606141522029373,630000,2276.08,1,0,0,0,0,0,0,0,0,0
Ford Figo Diesel Titanium,2011,155000,80000,3,20.0,1399.0,68.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Figo,5714.285714285715,2,0.04860614724803431,1120000,1360.0,1,0,0,0,0,0,0,0,0,0
Hyundai i20 1.4 CRDi Asta,2011,270000,125000,1,23.0,1396.0,90.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,i20,8928.57142857143,2,0.06446991404011461,1750000,2070.0,0,0,1,0,0,0,0,0,0,0
Maruti Ciaz ZXi Plus,2015,610000,33000,1,20.73,1373.0,91.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Ciaz,3300.0,1,0.0663510560815732,330000,1888.503,0,0,0,1,0,0,0,0,0,0
Hyundai Xcent 1.2 CRDi E,2018,500000,35000,1,25.4,1186.0,73.97,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Xcent,5000.0,1,0.062369308600337264,245000,1878.838,0,0,1,0,0,0,0,0,0,0
Honda Amaze S Diesel BSIV,2018,700000,43000,1,27.4,1498.0,98.63,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Amaze,6142.857142857143,2,0.0658411214953271,301000,2702.4619999999995,0,1,0,0,0,0,0,0,0,0
Maruti Alto LXi,2007,135000,60000,1,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,18,Alto,3333.3333333333335,1,0.05816582914572864,1080000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Nissan Sunny XL,2011,280000,96000,1,16.95,1498.0,97.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Sunny,6857.142857142857,2,0.06522029372496663,1344000,1656.0149999999999,0,0,0,0,1,0,0,0,0,0
Maruti Ritz VDi,2012,220000,70000,2,23.2,1248.0,73.94,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Ritz,5384.615384615385,2,0.05924679487179487,910000,1715.408,0,0,0,1,0,0,0,0,0,0
Maruti Ignis 1.2 Alpha BSIV,2017,620000,18484,1,20.89,1197.0,81.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Ignis,2310.5,1,0.0683375104427736,147872,1708.802,0,0,0,1,0,0,0,0,0,0
Maruti Alto LX,2010,180000,25000,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Alto,1666.6666666666667,1,0.05816582914572864,375000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Volkswagen Polo Diesel Highline 1.2L,2013,250000,120000,3,22.07,1199.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Polo,10000.0,2,0.06163469557964971,1440000,1630.9730000000002,0,0,0,0,0,0,0,0,0,1
Maruti Swift Dzire LXI,2017,480000,55000,1,20.85,1197.0,83.14,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Swift,6875.0,2,0.06945697577276524,440000,1733.469,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire ZDI Plus,2018,800000,30000,1,28.4,1248.0,74.02,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Swift,4285.714285714285,1,0.05931089743589743,210000,2102.1679999999997,0,0,0,1,0,0,0,0,0,0
Hyundai Santro Xing GLS,2013,180000,65000,1,17.92,1086.0,62.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,12,Santro,5416.666666666667,2,0.057182320441988954,780000,1112.832,0,0,1,0,0,0,0,0,0,0
Maruti Estilo LXI,2010,200000,27000,1,19.5,1248.0,81.83,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Estilo,1800.0,1,0.06556891025641025,405000,1595.685,0,0,0,1,0,0,0,0,0,0
Hyundai i20 Sportz 1.4 CRDi,2012,380000,50000,2,21.9,1396.0,88.76,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,i20,3846.153846153846,1,0.06358166189111748,650000,1943.844,0,0,1,0,0,0,0,0,0,0
Tata Tiago NRG Petrol AMT,2019,520000,2560,1,24.0,1199.0,83.81,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6,Tiago,426.6666666666667,1,0.06989991659716431,15360,2011.44,0,0,0,0,0,0,0,1,0,0
Maruti Alto LX,2004,90000,60000,1,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,21,Alto,2857.1428571428573,1,0.05816582914572864,1260000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R VXI BS IV,2016,330000,80000,2,20.51,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Wagon,8888.888888888889,2,0.06717434869739479,720000,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Honda City V MT,2009,290000,120000,2,16.8,1497.0,116.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,City,7500.0,2,0.07768871075484302,1920000,1953.8400000000001,0,1,0,0,0,0,0,0,0,0
Hyundai EON Magna Plus,2013,215000,47000,2,21.1,814.0,55.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,12,EON,3916.6666666666665,1,0.06781326781326781,564000,1164.72,0,0,1,0,0,0,0,0,0,0
Hyundai i20 Asta 1.4 CRDi,2013,380000,110000,2,21.27,1396.0,88.76,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,i20,9166.666666666666,2,0.06358166189111748,1320000,1887.9252000000001,0,0,1,0,0,0,0,0,0,0
Hyundai i20 Petrol CVT Asta,2018,700000,25000,2,17.4,1197.0,81.86,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7,i20,3571.4285714285716,1,0.0683876357560568,175000,1424.3639999999998,0,0,1,0,0,0,0,0,0,0
Renault Duster 110PS Diesel RxZ,2014,650000,80000,1,19.01,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Duster,7272.727272727273,2,0.0742299794661191,880000,2061.6345,0,0,0,0,0,0,1,0,0,0
Maruti Alto LX BSIII,2008,120000,80000,3,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,17,Alto,4705.882352941177,1,0.05816582914572864,1360000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Hyundai Santro AT CNG,2003,130000,74770,3,19.5,1248.0,81.83,5.0,0.0,0.0,0.0,1.0,0.0,1.0,22,Santro,3398.6363636363635,1,0.06556891025641025,1644940,1595.685,0,0,1,0,0,0,0,0,0,0
Ford Fiesta EXi 1.4 TDCi Ltd,2010,180000,187000,2,17.8,1399.0,68.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,15,Fiesta,12466.666666666666,2,0.04860614724803431,2805000,1210.4,1,0,0,0,0,0,0,0,0,0
Ford Fiesta Classic 1.4 Duratorq LXI,2013,325000,69000,1,18.6,1388.0,67.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,12,Fiesta,5750.0,2,0.048270893371757925,828000,1246.2,1,0,0,0,0,0,0,0,0,0
Ford EcoSport 1.5 TDCi Signature BSIV,2018,950000,27000,1,22.77,1498.0,98.59,5.0,1.0,0.0,0.0,0.0,0.0,1.0,7,EcoSport,3857.1428571428573,1,0.06581441922563418,189000,2244.8943,1,0,0,0,0,0,0,0,0,0
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,500000,132000,2,22.7,1498.0,89.84,5.0,1.0,0.0,0.0,0.0,0.0,1.0,11,Ecosport,12000.0,2,0.05997329773030708,1452000,2039.368,1,0,0,0,0,0,0,0,0,0
Ford Aspire Titanium Diesel BSIV,2017,725000,75000,1,26.1,1498.0,99.23,5.0,1.0,0.0,0.0,0.0,0.0,1.0,8,Aspire,9375.0,2,0.06624165554072096,600000,2589.9030000000002,1,0,0,0,0,0,0,0,0,0
Ford Figo Aspire Titanium,2015,500000,18000,2,18.5,1194.0,94.93,5.0,0.0,0.0,1.0,0.0,0.0,1.0,10,Figo,1800.0,1,0.07950586264656617,180000,1756.2050000000002,1,0,0,0,0,0,0,0,0,0
Hyundai i20 2015-2017 Magna 1.4 CRDi,2016,650000,10000,1,22.54,1396.0,88.73,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,i20,1111.111111111111,1,0.06356017191977077,90000,1999.9742,0,0,1,0,0,0,0,0,0,0
Maruti Swift VDi BSIII W/ ABS,2010,285000,80000,1,17.8,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15,Swift,5333.333333333333,2,0.06009615384615385,1200000,1335.0,0,0,0,1,0,0,0,0,0,0
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,200000,137000,1,17.8,1399.0,67.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Fiesta,10538.461538461539,2,0.04789135096497498,1781000,1192.6000000000001,1,0,0,0,0,0,0,0,0,0
Volkswagen Vento Diesel Highline,2011,295000,65000,2,20.54,1598.0,103.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Vento,4642.857142857143,1,0.06483103879849812,910000,2127.944,0,0,0,0,0,0,0,0,0,1
Honda City 2017-2020 GXi,2007,160000,120000,3,17.7,1497.0,78.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,18,City,6666.666666666667,2,0.052104208416833664,2160000,1380.6,0,1,0,0,0,0,0,0,0,0
Maruti Celerio VXI AT,2017,450000,10000,1,23.1,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8,Celerio,1250.0,1,0.06717434869739479,80000,1548.6240000000003,0,0,0,1,0,0,0,0,0,0
Ford Fiesta Classic 1.4 Duratorq LXI,2011,350000,93500,2,18.6,1388.0,67.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Fiesta,6678.571428571428,2,0.048270893371757925,1309000,1246.2,1,0,0,0,0,0,0,0,0,0
Maruti Swift Dzire LDI,2019,558000,70000,1,28.4,1248.0,74.02,5.0,1.0,0.0,0.0,1.0,0.0,1.0,6,Swift,11666.666666666666,2,0.05931089743589743,420000,2102.1679999999997,0,0,0,1,0,0,0,0,0,0
Hyundai Santro Xing GLS,2010,165000,56000,3,17.92,1086.0,62.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Santro,3733.3333333333335,1,0.057182320441988954,840000,1112.832,0,0,1,0,0,0,0,0,0,0
Hyundai i20 Sportz 1.4 CRDi,2012,300000,80000,2,21.9,1396.0,88.76,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,i20,6153.846153846154,2,0.06358166189111748,1040000,1943.844,0,0,1,0,0,0,0,0,0,0
BMW 5 Series 520d Sedan,2008,890000,70000,3,19.5,1248.0,81.83,5.0,1.0,0.0,0.0,1.0,0.0,0.0,17,5,4117.64705882353,1,0.06556891025641025,1190000,1595.685,0,0,0,0,0,1,0,0,0,0
Skoda Rapid 1.5 TDI Ambition,2014,640000,65000,2,21.14,1498.0,103.52,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Rapid,5909.090909090909,2,0.06910547396528705,715000,2188.4128,0,0,0,0,0,1,0,0,0,0
Maruti Ciaz 1.3 Alpha,2018,825000,82000,1,28.09,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Ciaz,11714.285714285714,2,0.07091346153846154,574000,2485.965,0,0,0,1,0,0,0,0,0,0
Renault Duster 110PS Diesel RxL,2014,450000,133000,1,19.01,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Duster,12090.90909090909,2,0.0742299794661191,1463000,2061.6345,0,0,0,0,0,0,1,0,0,0
